Links,Brand,Name,Ingredients
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48, collection,The Mane Choice Heavenly Halo Herbal Hair Tonic & Soy Milk Deep Hydration Serum Oil Mist - 6 fl oz,"Ingredients: Lagenaria Sphaerica (Umutanga) Seed Oil, Cymbopogon Martini (Palmarosa) Oil, Glycyrrhiza Glabra (Yashtimadhu) Root), Sambucus Nigra (Elder) Flower Extract), Yucca Glauca (Yucca) Root), Equisetum Hiemale (Horsetail) Extract, Althaea Officinalis (Marshmallow) Root Extract, Eclipta Alba (Bhringraj) Powder, Salvia Officinalis (Sage) Extract, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Caprylic/Capric Triglycerides, Oryza Sativa (Rice Bran) Extract, Rosmarinus Officinalis (Rosemary) Extract, Urtica Dioica (Nettle) Leaf Extract, Cholecalciferol (Vitamin D), Tocopheryl Acetate (Vitamin E), Glycine Soja (Soy) Extract, Arctium Lappa (Burdock) Root Oil, Helianthus Annuus (Sunflower) Extract, Myristyl Myristate, Myristyl Laurate, Ascorbic Acid (Vitamin C, Panthenol, Retinyl Palmitate (Vitamin A), Biotin, Fragrance (Essential Oil Blend)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48, collection,Alikay Naturals Lemongrass Slay And Lay Edge Gel - 4oz,"Water, Cetearth-25, Cetearth-30, Glycerin, Glyceryl Cocoate, Argania Spinosa (Argan) Oil, Cymbopogon Flexosus (Lemongrass) Oil Extract, Perea Gratissima (Avocado) Oil, Polyglyceryl-6 Captylate, Peg 40 Hydrogenated (Castor Oil), Polyglyceryl-4-Caprate, Biotin, Tetrasodium Glutamate Diacetate, Phenoxyethanol, Ethylhexylglycerin(Derived From Glycerin)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48, collection,Alikay Naturals Lemongrass Hold It Styling Gel - 8oz,"Water, Glycerin, Simmondsia Chinensis (Jojoba) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Cymbopogon Flexosus (Lemongrass) Oil Extract, Coco-Caprylate/Caprate (Derived From Coconut Oil), Yellow #5, Arginine, Carbomer, Tetrasodium Glutamate Diacetate, Phenoxyethanol, Ethylhexylglycerin (Derived From Glycerin)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=48, collection,Carol's Daughter Black Vanilla Edge Control Smoother - 2.0oz,"Water (Aqua), Ceteareth-25, Peg-7 Glyceryl Cocoate, Glycerin, Peg-7 Hydrogenated Castor Oil, Macadamia Ternifolia Seed Oil, Honey Extract, Aloe Barbadensis (Aloe) Leaf Juice, Rosemarinus Officinalis (Rosemary) Leaf Extract, Urtica Dioica (Nettle) Extract, Humulus Lupulus (Hops) Extract, Equisetum Arvense Extract, Lawsonia Inermis Extract, Anthemis Nobilis Flower Extract, Symphytum Officinale Rhizome/Root Extract, Caprylyl Glycol, Hexylene Glycol, Cocodimonium Hydroxypropyl Hydrolyzed Wheat Protein, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=72, collection,The Mane Choice Tropical Moringa Sweet Oil & Honey Endless Moisture Leave-In conditioner - 8 fl oz,"Ingredients: Water (Aqua), Glycerin, Behentrimonium Methosulfate (Derived From Rapeseed Oil), Cetearyl Alcohol (Vegetable Source), Aloe Barbadensis (Aloe Vera) Leaf Juice, Annatto (Ci 75120), Apium Graveolens (Celery) Seed Extract, Ascorbic Acid, Asparagus Racemosus Root Extract, Beta-Carotene (Ci 40800), Biotin, Camellia Sinensis Leaf (Green Tea Extract, Caprylic/Capric Triglyceride, Cholecalciferol (Vitamin D), Citric Acid, Cocos Nucifera (Coconut) Oil, Equisetum Arvense (Horsetail) Extract, Ginkgo Biloba Leaf Extract, Guar Hydroxypropyltrimonium Chloride, Moringa Oleifera Seed Oil, Panthenol, Retinyl Palmitate (Vitamin A), Serenoa Serrulata (Saw Palmetto) Fruit Oil, Sodium Pca (Amino Acid Derivative), Tocopheryl Acetate (Vitamin E), Urtica Dioica (Nettle) Extract, Vitis Vinifera (Grape) Seed Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Benzophenone-4 (Derived From Fruit), Cetrimonium Chloride, Disodium Edta, Benzyl Salicylate, Hydroxycitronellal, Limonene, Linalool, Benzyl Alcohol (Derived From Plants), Dehydroacetic Acid, Phenoxyethanol, Blue 1 Ci 42090, Fragrance (Parfum & Essential Oil Blend)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=72,SheaMoisture,SheaMoisture Jamaican Black Castor Oil Strengthen & Restore Max Hold Gel - 12oz,"Water, Corn Syrup, Glycerin (Vegetable), Magnesium Aluminum Silicate, Butyrospermum Parkii (Shea) Butter*~, Ricinus Communis (Castor) Seed Oil, Mentha Piperita (Peppermint) Leaf Extract, Xanthan Gum, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid, Fragrance (Essential Oil Blend)"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=72, collection,Kaleidoscope Miracle Edges - 2oz,"Aqua (Water), Biotin, Tea Tree Oil, Ceteareth-25, Peg-7, Glyceryl Cocoate, Gotu Kola, Cocodimonium Hydroxpropyl, Hydrolyzed Wheat Protein, Aloe Barbadnesis Leaf Juice, Peg 7 Hydrogenated Castor Oil, Honey Extract, Macadamia Ternifolia Seed Oil, Ethlhexlglycerin, Phenoxyethanol, Urtica Dioica Extract, Hexylene Glycol, Fragrance"
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=72,Every Strand,Every Strand Shea and Coconut Oil Deep Hair Masque - 15oz,"Ingredients: Water (Aqua), Glycerin, Cetrimonium Chloride, Stearyl Alcohol, Cetyl Alcohol, Cyclopentasiloxane, Behentrimonium Methosulfate, Cetyl Alcohol, Butylene Glycol, Dimethiconol, Tea-Dodecylbenzensulfonate, Hydroxyethylcellulose, Fragrance (Parfum), Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Dmdm Hydantoin, Methylchloroisothazolinone, Methylisothiazolinone, Tocopherol (Vitamin E), Disodium Edta."
https://www.target.com/c/textured-hair-care/hair-gels/-/N-4rsrfZ3e8i8?type=products&Nao=72,CurlyKids,CurlyKids Custard for Kids - 6oz,"Water, Glycerin, Xanthan Gum, Hydrogenated Coconut Oil, Hydroxyethyl Cellulose, Chondrus Crispus (Carrageenan), Vp/Va Copolymer, Potassium Sorbate, Fragrance, Citric Aicd, Panthenol, Aloe Barbadensis Leaf Juice"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Pillow Soft Curls - 8.5 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Cantu,Cantu Coconut Curling Cream - 12 fl oz,"Water (Aqua, Eau), Canola Oil, Glycerin, Cetearyl Alcohol, Fragrance (Parfum), Ceteareth-20, Butyrospermum Parkii (Shea) Butter, Glycol Stearate, Petrolatum, Aloe Barbadensis (Aloe Vera) Leaf Juice, Cocos Nucifera (Coconut) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Glycine Soja (Soybean) Oil, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Mangifera Indica (Mango) Seed Butter, Olea Europaea (Olive) Fruit Oil, Mangifera Indica (Seed) Oil, Vitis Vinifera (Grape) Seed Oil, Macadamia Ternifolia (Macadamia) Seed Oil, Melia Azadirachta (Neem) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Silk Amino Acids, Lonicera Japonica (Honeysuckle) Flower Extract, Laminaria Cloustoni (Sea Kelp) Extract, Salvia Officinalis (Sage) Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Urtica Dioica (Nettle) Extract, Peg-75, Polyquaternium-10, Phenoxyethanol, Ethylhexylglycerin, Coumarin, Benzyl Benzoate, Hexyl Cinnamal."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Uncle Funky's Daughter,Uncle Funky's Daughter Curly Magic Curl Stimulator - 12oz,"Ingredients: Organic Aloe Barbadensis Leaf (Aloe Vera) Extract Juice, Aqueous - Infused Althaea Officinalis (Marshmallow) Extract, Chamomilla Recutita (Chamomile) Flower Extract, Urtica Dioica (Nettle) Extract, Equisetum Arvense (Horsetail) Extract, Tocopherol (Vitamin E), Agave Tequilana (Agave Nectar), Extract, Citric Acid, Potassium Sorbate, Natural Fragance"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Camille Rose,Camille Rose Curl Maker - 12oz,"Ingredients: Deionized Water, Pectin, Coco Nucifera (Coconut) Oil, Aloe Barbadensis Leaf Juice, Panthenol, Ricinus Communis (Castor) Seed Oil, Althaea Officinalis (Marshmallow) Root Extract, Agave American Leaf Extract, Equisetum Arvense (Horsetail) Extract, Uritca Dioica (Nettle) Leaf Extract, Corn Starch, Xanthan Gum, Chondrus (Seaweed) Crispus, Polysorbate 20, Tocopheryl Acetate Vitamin E), Cyanocobalamin (Vitamin B-12), Phenoxyethanol (Optiphen Nd) Caprylyl Glycol, Fragrance (Parfum) And Love!"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Multicultural Curls - 8.5 fl oz,"Water, Cetearyl Alcohol, Glycerin, Amodimethicone, Butylene Glycol, Polysorbate 60, Behentrimonium Chloride, Fragrance, Phenoxyethanol, Glycereth-26, Hydroxyethylcellulose, Caprylyl Glycol, Guar Hydroxypropyltrimonium Chloride, Carthamus Tinctorius (Safflower) Seed Oil, Hydrogenated Soybean Oil, Olea Europaea (Olive) Fruit Oil, Ethylhexyl Methoxycinnamate, Alcohol, Citric Acid, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Potassium Sorbate, Yellow 10 (C1 47005), Red 40 (Ci 16035)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Jelly Soft Curls Gel - 8.5 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Curls,Curls Creme Brule Whipped Curl Cream - 8oz,"Ingredients: Water, Certified Organic Aloe Barbadensis Leaf Juice, Glycerin, Ethylhexyl Palmitate, Glyceryl Stearate, Certified Organic Helianthus Annuus (Sunflower) Seed Oil, Methylheptyl Isostearate, Certified Organic Butyrospermum Parkii (Shea Butter), Certified Organic Prunus Amygdalus Dulcis (Sweet Almond) Oil, Certified Organic Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Panthenol, Allantoin, Cetearyl Alcohol, Stearic Acid, Sodium Carbomer, Potassium Sorbate, Cetyl Alcohol, Fragrance, Phenoxyethanol, Caprylyl Glycol, Citric Acid."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Cantu,Cantu Natural Hair Moisturizing Curl Activator Cream - 12 fl oz,"Water (Aqua, Eau), Glycerin, Propanediol, Butyrospermum Parkii (Shea) Butter, Fragrance (Parfum), Polyquaternium-10, Stearalkonium Chloride, Stearyl Alcohol, Cocos Nucifera (Coconut) Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Simmondsia Chinensis (Jojoba) Oil, Glycine Soja (Soybean) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Persea Gratissima (Avocado) Oil, Olea Euopaea (Olive) Fruit Oil, Mangifera Indica (Mango) Seed Butter, Argania Spinosa (Argan) Kernal Oil, Melia Azadirachta (Neem) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Lonciera Japonica (Honeysuckle) Flower Extract, Laminara Cloustoni (Sea Kelp) Extract, Salvia Officinalis (Sage) Leaf Extract, Macadamia Ternifolia (Macadamia) Seed Oil, Vitis Vinifera (Grape) Seed Extract, Urtica Dioica (Nettle) Extract, Silk Amino Acids, Cetyl Alcohol, Cetearyl Alcohol, Polysorbate-60, Phenoxyethanol, Ethylhexylglycerin."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Rizos Curls,Rizos Curls Defining Cream - 10 fl oz,"Ingredients: Water, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Cetrimonium Chloride, Aloe Barbadensis Leaf Juice, Trehalose, Glycerin, Fragrance, Hydroxypropyl Starch Phosphate, Polyurethane-14, Amp Acrylates Copolymer, Pvp, Behentrimonium Chloride, Cetyl Alcohol, Panthenol (Provitamin B5), Butyrospermum Parkii (Shea) Butter, Beeswax, Tamarindus Indica Fruit Extract, Ethylhexylglycerin, Phenoxyethanol"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Leave In Conditioning Curl Detangler - 8.5 fl oz,"Water (Aqua, Eau), Behentrimonium Methosulfate, Cetyl Alcohol, Glycerin, Phenoxyethanol, Glycol, Fragrance (Parfum), Alcohol Denat, Cucurbita Pepo (Pumpkin) Seed Extract*, Glycine Soya (Soybean) Seed Extract*, Laminaria Digitata Extract*, Spirulina Maxima Extract*, Citric Acid"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,As I Am,As I Am Doublebutter Cream - 8oz,"Ingredients: Aqua/Water/Eau, Butyrospermum Parkii (Shea) Butter, Hydrogenated Vegetable Oil, Theobroma Cacao (Cocoa) Seed Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Emulsifying Wax Nf, Cocos Nucifera (Coconut) Oil, Glycerin, Ricinus Communis (Castor) Seed Oil, Cera Alba/Beeswax/Cire D'Abeille, Lanolin, Betaine, Beta Vulgaris (Beet) Root Extract, Cocos Nucifera (Coconut) Fruit Powder, Phyllanthus Emblica Fruit Powder, Citrus Reticulata (Tangerine) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Hydrolyzed Wheat Protein, Triticum Vulgare (Wheat) Germ Oil, Carbomer, Panthenol, Tocopheryl Acetate, Triethanolamine, Potassium Sorbate, Diazolidinyl Urea, Lodopropynl Butylcarbamate, Fragrance/Parfum, Curcuma Longa (Turmeric) Root Powder, Coumarin, Limonene."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Cantu,Cantu Natural Hair Coconut Curling Cream - 25oz,"Ingredients:Aqua (Water), Cetearyl Alcohol, Canola Oil, Glycerin, Ceteareth-20, Parfum (Fragrance), Ceteth-20, Butyrospermum Parkii (Shea) Butter, Glycol Stearate, Petrolatum, Peg-75, Polyquaternium-10, Phenoxyethanol, Ethylhexylglycerin, Cocos Nucifera (Coconut) Fruit Extract, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Mangifera Indica (Mango) Seed Butter, Argania Spinosa Kernel Oil, Melia Azadirachta (Neem) Seed Oil, Daucus Carota Sativa Seed Oil, Macadamia Ternifolia Seed Oil, Mangifera Indica (Mango) Seed Oil, Glycine Soja (Soybean) Oil, Vitis Vinifera (Grape) Seed Oil, Hydrolyzed Silk, Lonicera Caprifolium Flower Extract, Macrocystis Pyrifera Extract, Salvia Officinalis (Sage) Leaf Extract, Vitis Vinifera (Red Grape) Seed Extract, Urtica Dioica (Nettle) Extract, Silk Amino Acids, Aloe Barbadensis (Aloe Vera) Leaf Juice(Decolorized), Benzyl Benzoate, Coumarin, Hexyl Cinnamal."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Cantu,Cantu Shea Butter Comeback Curl Enhancer - 12oz,"Water, Glycerin, Polysorbate 20, Peg-40 Hydrogenated Castor Oil, Phenoxyethanol, Fragrance, Magnesium Sulfate (Epsom Salt), Hydroxyethylcellulose, Citric Acid, Butyrospermum Parkii (Shea) Butter, Coumarin, Hexyl Cinnamal."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Quick Curls - 8 fl oz,"Water (Aqua), Mineral Oil (Paraffinum Liquidum), Polyquaternium-11, Cyclopentasiloxane, Glycerin, Ppg-5 Ceteth-20, Fragrance (Parfum), Cetyl Alcohol, Acrylic Acid/Vp Crosspolymer, Stearyl Alcohol, Cyclohexasiloxane, Ceteareth-20, Dmdm Hydantoin, Aminomethyl Propanol, Ethylhexyl Methoxycinnamate, Phenoxyethanol, Disodium Edta, Alcohol, Caprylyl Glycol, Iodopropynyl Butylcarbamate, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Hydrolyzed Wheat Protein, Spirulina Maxima Extract*, Laminaria Digitata Extract*, Glycine Soya (Soybean) Seed Extract*, Cucurbita Pepe (Pumpkin) Seed Extract*, Potassium Sorbate, Green 5 (Ci 61570), Yellow 10 (Ci 47005)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Curls,Curls Blueberry Bliss Curl Control Jelly - 8oz,"Ingredients: Water, Sorbitol, Polyacrylate-14, Hydrogenated Castor Oil, Certified Organic Aloe Barbadensis Leaf Juice, Certified Organic Blueberry Fruit Extract, Keratin, Hydrolyzed Quinoa, Silk Amino Acids, Panthenol, Certified Organic Shea Butter, Certified Organic Mango Seed Butter, Certified Organic Argan Oil, Certified Organic Evening Primrose Oil, Jojoba Esters, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Carbomer, Aminomethyl Propanol. Phenoxyethanol, Caprylyl Glycol, Tetrasodium Edta, Fragrance, Citric Acid."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,SheaMoisture,SheaMoisture Curl Primer and Detangler for Hair Styling Curls Coconut Custard - 10.3 fl oz,"Water, Glycerin (Vegetable), Cetearyl Alcohol, Propanediol, Behentrimonium Chloride, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter*♥, Cocos Nucifera (Coconut) Oil, Hydroxypropyltrimonium Hydrolyzed Corn Starch, Cocos Nucifera (Coconut) Fruit Juice, Hydrolyzed Pea Protein, Guar Hydroxypropyltrimonium Chloride, Garcinia Indica (Kokum) Seed Butter, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Adansonia Digitata (Baobab) Seed Oil, Hydrolyzed Wheat Protein, Acacia Senegal Gum Extract, Cocos Nucifera (Coconut) Fruit Extract, Hydrolyzed Wheat Starch, Argania Spinosa Kernel Oil, Tapioca Maltodextrin, Acacia Senegal Gum, Biotin, Triethyl Citrate, Caprylyl Glycol, Sodium Benzoate, Benzoic Acid, Fragrance (Essential Oil Blend)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Camille Rose,Camille Rose Fresh Curl Revitalizing Hair Smoother - 8oz,"Ingredients: Deionized Water, Ricinus Communis (Castor) Seed Oil, Dl Panthenol, Glycerin, Persea Gratissima (Avocado Oil) Sodium Pca, Behentrimonium Methosulfate (Btms), Peach Quava, Phenoxyethanol And Caprylyl Glycol (Optiphen) And Love!"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Honey Curls Curl Enhancers - 8.5oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Miss Jessie's,Miss Jessie's Coily Custard - 8.5 fl oz,"Water, Glycerin, Hydrolyzed Corn Starch, Polysorbate 20, Hydroxyethylcellulose, Xanthan Gum, Chondrus Crispus Extract, Pectin, Iodopropynyl Butylcarbamate, Cocos Nucifera (Coconut) Oil, Fragrance, Diazolidinyl Urea, Propylene Glycol, Agave Americana Leaf Extract"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,DevaCurl,Deva Curl Styling Cream - 5.1 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,The Doux,The Doux Twist & Curl Cream - 16oz,"Water (Aqua, Eau), Behentrimonium Methosulfate, Cetearyl Alcohol, Propanediol, Carthamus Tinctorius (Safflower) Seed Oil, Glyceryl Stearate Se, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Dimethicone, Disodium Edta, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Polysorbate 60, Glyceryl Stearate, Peg-100 Stearate, Linum Usitatissimum (Linseed) Seed Oil, Hydrogenated Castor Oil, Ricinus Communis (Castor) Seed Oil, Tocopheryl Acetate, Oryza Sativa (Rice) Bran Oil, Cucurbita Pepo (Pumpkin) Seed Oil, Yellow 5, Red 4, Caramel, Panthenol, Silk Amino Acids, Fragrance (Parfum), Cocos Nucifera (Coconut) Oil, Rosa Damascena Flower Oil, Persea Gratissima (Avocado) Oil, Gardenia Taitensis Flower, Fragrance (Parfum) Caramel, Yellow 5 (Ci 19140), Red 4 (Ci 14700)."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Mixed Chicks,Mixed Chicks Morning After Redefining Foam - 8 fl oz,"Ingredients: Aqua (Water), Cocamidopropyl Betaine, Glycerin, Phenoxyethanol, Xanthan Gum, Vp/Va Copolymer, Ethylhexylglycerin, Parfum (Fragrance)"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Camille Rose,Camille Rose Naturals Aloe Whipped Butter Gel - 8oz,"Aloe Barbadensis (Aloe Vera Gel), Deionized Water, Macadamia (Macadamia) Integrifolia Seed Oil, Persea (Avocado) Gratissima Seed Oil, Simmondsia (Jojoba) Chinensis Seed Oil, Prunus (Sweet Almond) Dulcis Oil, Ricinus (Castor) Communis Seed Oil, Behenetrimonium Methosulfate And Cetearyl Alcohol (Btms), Camellia (Green Tea)Sinensis, Ulmus (Slippery Elm) Eulva, Ascorbic (Vitamin C) Acid, Tocopherol (Vitamin E), D-Panthenol, Phenoxyethanol/Caprylyl Glycol (Optiphen) Sorbic Acid"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=0,Camille Rose,Camille Rose Curlaide Moisture Butter - 8oz,"Ingredients: Deionized Water, Oryza Sativa (Rice) Milk, Behenetrimonium Methosulfacte (Btms) Cetearyl Alcohol Cocos Nucifera Extract (Coconut Oid. Butyrospermum Parkii (Shea Butter) Fruit, Olea Europaea (Olive) Oil, Camellia Sinensis (Green Tea) Leaf Extract, Sesamum Indicum (Sesame) Seed Oil, Glycine Sojo (Soybean) Oil And Aloe Barbadensis Leaf (Aloe Vera Extract), Ricinus Communis (Castor) Seed Oil, Oryza Sative (Rice) Bran Oil, Macadamia Ternifola (Macadamia) Seed Oil, Persea Gratissiam (Avocado) Oil, Aloe Barbadensis (Aloe) Leaf Juice, StearoxytrÍMethyl Silane And Stearyl Alcohol (Silky Wax), Ulmus Eulva (Slippery Elm), Soribol Simmondsia Chinensis (Jojoba) Seed Oil, Ascorbic (Vitamin C) Acid, Tocopherol Mitamin E), Phenoxyethanol And Caprylyl Glycol And Sorbic Acid, And Scent And Love!"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Miss Jessie's,Miss Jessie's Curly Pudding Curl Enhancer - 8.5 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Curls,Curls Twist N Shout Cream - 8 fl oz,"Ingredients: Purified Water, Certified Organic Blueberry Extract, Certified Organic Coconut Oil, Certified Organic Sunflower Oil, Cetyl Alcohol, Certified Organic Aloe Barbadensis Leaf Juice, Glyceryl Stearate Se Ethylhexyl Palmitate, Sorbitol, Cetearyl Alcohol, Certified Organic Coconut Oil, Certified Organic Gardenia Tahitensis Flower, Certified Organic Olive Oil, Certified Organic Soybean Oil, Certified Organic Jojoba Seed Oil. Certified Organic Avocado Oil, Centella Asiatica Extract, Certified Organic Hazel Seed Oil, Tocopheryl Acetate, Panthenol, Allantoin, Stearic Acid, Polysorbate 80, Cetyl Alcohol, Sodium Carbomer, Fragrance, Phenoxyethanol, Caprylyl Glycol, Caramel"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Miss Jessie's,Miss Jessie's Curly Meringue - 8.5 fl oz,No Info
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Mielle Organics,Mielle Brazilian Curly Cocktail Curl Mousse with Babassu Oil - 7.5oz,"Water (Aqua, Eau), Polyquaternium-11, Cocamidopropyl Betaine, Phenoxyethanol. Panthenol, Oleth-20, Peg-75 Lanolin, Cetrimonium Chloride, Quaternium-80, Fragrance (Parfum), Hydrolyzed Wheat Protein, Organic Orbignya Oleifera (Babassu) Oil, Organic Mauritia Flexuosa (Buriti) Fruit Oil, Organic Copaiferi Officinalis (Balsam Copaiba) Resin, Organic Astrocaryum, Murumuru Seed Butter, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Limonene, Linalool, Hexyl Cinnamal, Geraniol"
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,As I Am,As I Am Curling Jelly Definer - 8oz,"Ingredients: Aqua/Water/Eau, Glycerin, Hydroxyethylcellulose, Betaine, Aloe Barbadensis Leaf Juice Extract, Pectin, Beta Vulgaris (Beet) Root Extract, Xanthan Gum, Tocopheryl Acetate, Potassium Sorbate, Fragrance/Parfum, Diazolidinyl Urea, Lodopropynl Butylcarbamate, Coumarin, Limonene."
https://www.target.com/c/textured-hair-care/curl-enhancers/-/N-4rsrfZ1g47h?type=products&Nao=24,Mielle Organics,Mielle Organics Brazilian Curly Cocktail Curl Cream - 7.5oz,"Water (Aqua, Eau), Glycerin, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glyceryl Stearate, Acetylated, Lanolin, Water (Aqua, Eau), Vp/Va Copolymer, Hydrogenated Vegetable Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Canola Oil, Peg-8 Dilaurate Crambe Abyssinica (Abysinnian Oil), Seed Oil, Coco-Glucoside, Potassium Sorbate, Organic Orbignya Oleifera (Babassu) Oil, Organic Mauritia Flexuosa (Buriti) Fruit Oil, Organic Copaiferi Officinalis (Balsam Copaiba) Resin, Organic Astrocaryum Murumuru Seed Butter, Panthenol, Theobroma Cacao (Cocoa) Seed Butter, Triticum Vulgare (Wheat) Germ Oil, Keratin Amino Acids, Ceteareth-20, Sodium Borate, Stearyl Alcohol, Glyceryl Oleate, Fragrance (Parfum), Carbomer, Limonene, Glycine Soja (Soybean) Oil, Zea Mays Corn Oil, Silica"
